episode,reward,mttd,mttr,fpr,csr,compromised
1,-159.43,11,30,0.0343,1,1
2,-917.80,8,200,0.0289,0,0
3,-74.79,6,27,0.0194,1,1
4,-72.01,8,200,0.0255,0,2
5,-61.30,7,12,0.0361,1,1
6,-902.70,8,200,0.0280,0,0
7,-901.09,11,200,0.0288,0,0
8,-1000.49,6,200,0.0284,0,0
9,-805.65,7,200,0.0250,0,0
10,-122.66,10,25,0.0407,1,1
11,-743.08,6,200,0.0230,0,0
12,-58.77,8,200,0.0193,0,6
13,-70.26,10,20,0.0239,1,1
14,-931.34,9,200,0.0286,0,0
15,-886.35,7,200,0.0279,0,0
16,-59.57,7,19,0.0212,1,1
17,-896.55,4,200,0.0276,0,0
18,-849.62,9,200,0.0250,0,0
19,-109.60,5,200,0.0376,0,2
20,-96.94,9,200,0.0259,0,3
21,-172.45,9,35,0.0309,1,1
22,-101.32,15,29,0.0248,1,1
23,-39.36,12,200,0.0160,0,1
24,-79.02,11,200,0.0305,0,4
25,-860.86,6,200,0.0256,0,0
26,-806.97,6,200,0.0278,0,0
27,-982.19,8,200,0.0289,0,0
28,-871.51,10,200,0.0254,0,0
29,-119.47,8,28,0.0241,1,1
30,-892.76,6,200,0.0262,0,0
31,-216.30,6,53,0.0274,1,1
32,-75.57,11,200,0.0288,0,4
33,-713.79,9,200,0.0237,0,0
34,-51.78,6,34,0.0121,1,1
35,-117.64,11,200,0.0338,0,2
36,-876.22,6,200,0.0267,0,0
37,-838.25,8,200,0.0269,0,0
38,-748.40,12,200,0.0258,0,0
39,-823.68,15,200,0.0263,0,0
40,-698.89,30,200,0.0240,0,0
41,-785.27,14,200,0.0240,0,0
42,-720.62,15,200,0.0230,0,0
43,-713.67,4,200,0.0231,0,0
44,-881.42,9,200,0.0268,0,0
45,-893.13,18,200,0.0274,0,0
46,-103.66,14,23,0.0311,1,1
47,-902.37,4,200,0.0267,0,0
48,-128.87,9,200,0.0374,0,2
49,-810.22,15,200,0.0257,0,0
50,-144.90,5,27,0.0338,1,1
51,-849.97,15,200,0.0272,0,0
52,-733.59,5,200,0.0248,0,0
53,-126.14,9,200,0.0373,0,3
54,-31.39,5,9,0.0301,1,1
55,-153.04,8,24,0.0368,1,1
56,-53.08,27,31,0.0141,1,1
57,-696.15,4,200,0.0225,0,0
58,-793.69,6,200,0.0241,0,0
59,-764.28,9,200,0.0235,0,0
60,-877.31,6,200,0.0258,0,0
61,-68.79,9,200,0.0218,0,6
62,-793.81,12,200,0.0269,0,0
63,-133.38,35,46,0.0205,1,1
64,-121.18,6,34,0.0278,1,1
65,-797.48,8,200,0.0247,0,0
66,-885.44,24,200,0.0268,0,0
67,-46.66,8,15,0.0250,1,2
68,-686.78,8,200,0.0217,0,0
69,-698.23,10,200,0.0224,0,0
70,-725.93,10,200,0.0228,0,0
71,-76.11,9,25,0.0221,1,1
72,-59.69,8,18,0.0237,1,1
73,-705.47,7,200,0.0217,0,0
74,-721.48,10,200,0.0237,0,0
75,-934.52,6,200,0.0294,0,0
76,-45.22,7,12,0.0241,1,1
77,-101.06,14,200,0.0224,0,1
78,-727.02,12,200,0.0239,0,0
79,-596.50,6,200,0.0198,0,0
80,-754.61,19,200,0.0236,0,0
81,-111.21,6,38,0.0227,1,1
82,-265.38,5,68,0.0245,1,1
83,-792.51,8,200,0.0246,0,0
84,-810.86,7,200,0.0243,0,0
85,-880.12,12,200,0.0280,0,0
86,-146.70,15,40,0.0255,1,1
87,-99.47,9,37,0.0210,1,1
88,-822.48,15,200,0.0261,0,0
89,-709.19,8,200,0.0225,0,0
90,-716.74,25,200,0.0238,0,0
91,-575.43,8,200,0.0186,0,0
92,-31.48,24,30,0.0120,1,1
93,-151.35,22,31,0.0290,1,1
94,-677.21,6,200,0.0218,0,0
95,-97.18,7,200,0.0343,0,5
96,-753.00,5,200,0.0244,0,0
97,-749.79,6,200,0.0234,0,0
98,-79.10,7,25,0.0215,1,1
99,-724.08,6,200,0.0228,0,0
100,-50.19,8,200,0.0200,0,4
101,-66.86,9,19,0.0236,1,1
102,-660.66,10,200,0.0212,0,0
103,-201.77,4,64,0.0210,1,1
104,-546.03,4,200,0.0180,0,0
105,-45.29,11,200,0.0121,0,2
106,-712.51,11,200,0.0229,0,0
107,-648.53,11,200,0.0209,0,0
108,-44.62,6,200,0.0225,0,5
109,-793.31,9,200,0.0251,0,0
110,-56.23,8,29,0.0186,1,2
111,-52.65,5,19,0.0239,1,1
112,-85.88,19,38,0.0136,1,1
113,-643.03,6,200,0.0196,0,0
114,-715.87,4,200,0.0221,0,0
115,-52.52,8,200,0.0188,0,3
116,-801.91,9,200,0.0246,0,0
117,-812.03,9,200,0.0256,0,0
118,-742.94,8,200,0.0240,0,0
119,-817.90,18,200,0.0251,0,0
120,-707.12,17,200,0.0227,0,0
121,-844.16,4,200,0.0269,0,0
122,-74.06,12,32,0.0193,1,1
123,-65.21,14,200,0.0215,0,5
124,-73.23,4,29,0.0185,1,1
125,-723.47,11,200,0.0228,0,0
126,-131.75,12,35,0.0272,1,1
127,-698.90,5,200,0.0220,0,0
128,-53.48,18,23,0.0229,1,1
129,-841.16,6,200,0.0248,0,0
130,-852.91,5,200,0.0270,0,0
131,-632.11,11,200,0.0204,0,0
132,-770.42,14,200,0.0244,0,0
133,-33.91,8,8,0.0307,1,1
134,-172.58,10,61,0.0174,1,1
135,-841.89,13,200,0.0263,0,0
136,-815.71,10,200,0.0243,0,0
137,-686.57,12,200,0.0212,0,0
138,-757.91,5,200,0.0246,0,0
139,-726.69,12,200,0.0230,0,0
140,-10.94,4,4,0.0250,1,1
141,-136.45,6,31,0.0325,1,1
142,-831.01,7,200,0.0265,0,0
143,-714.71,14,200,0.0240,0,0
144,-80.01,4,200,0.0251,0,1
145,-63.89,6,22,0.0180,1,1
146,-748.87,14,200,0.0246,0,0
147,-762.80,8,200,0.0233,0,0
148,-266.92,9,77,0.0229,1,1
149,-802.45,11,200,0.0247,0,0
150,-93.84,4,20,0.0341,1,1
